"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"7";"Deputado Estadual";"30000611701";"90111";"ALZIRA DE MORAES VIEIRA";"PROFESSORA ALZIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"3"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"7";"Deputado Estadual";"30000611701";"90111";"ALZIRA DE MORAES VIEIRA";"PROFESSORA ALZIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"7";"Deputado Estadual";"30000611705";"90123";"CARLOS MURILO PINHEIRO";"CARLOS MURILO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"18"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"30000611720";"90333";"WILLIAN GOMES VILHENA";"WILLIAN VILHENA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"30000611705";"90123";"CARLOS MURILO PINHEIRO";"CARLOS MURILO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"47"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"7";"Deputado Estadual";"30000611709";"90360";"EDIAM BRITO DA SILVA";"EDIAM SILVA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"6";"Deputado Federal";"30000613843";"9012";"MANOEL DO NASCIMENTO CAMARA SOUZA";"NASCIMENTO MACHO VELHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"5";"SUPLENTE";"N";"37"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"6";"Deputado Federal";"30000613843";"9012";"MANOEL DO NASCIMENTO CAMARA SOUZA";"NASCIMENTO MACHO VELHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"5";"SUPLENTE";"N";"3"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"6";"Deputado Federal";"30000613842";"9000";"ACÁCIO DA SILVA FAVACHO NETO";"ACÁCIO FAVACHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"2";"ELEITO POR QP";"N";"590"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"6";"Deputado Federal";"30000613843";"9012";"MANOEL DO NASCIMENTO CAMARA SOUZA";"NASCIMENTO MACHO VELHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"5";"SUPLENTE";"N";"27"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"6";"Deputado Federal";"30000613843";"9012";"MANOEL DO NASCIMENTO CAMARA SOUZA";"NASCIMENTO MACHO VELHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"5";"SUPLENTE";"N";"39"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"6";"Deputado Federal";"30000613843";"9012";"MANOEL DO NASCIMENTO CAMARA SOUZA";"NASCIMENTO MACHO VELHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"30000622794";"5010";"SATH FALCONY VAZ LEITE DOS SANTOS";"SATH FALCONY";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"1665"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000622805";"50111";"JOSE BENEDITO RODRIGUES DURANS";"SIMPSON DURANS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"8"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"7";"Deputado Estadual";"30000622797";"50999";"DODSOM KENNEDY MORAES DA PAIXÃO";"BOLA DO  FALA COMUNIDADE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"19"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"7";"Deputado Estadual";"30000622800";"50789";"NADIA MARIA PAES PEREIRA";"NADIA PAES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"7";"Deputado Estadual";"30000622802";"50555";"ROSSANA PATRÍCIA VIEIRA COSTA DA SILVA";"PROFESSORA ROSSANA PATRICIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"6";"Deputado Federal";"30000622795";"5033";"ANDRÉ HENRIQUE DA SILVA";"PROF. ANDLÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"23"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"30000622803";"50000";"LEO SAVIO FELGUEIRAS FARIA E SOUZA DE ALMEIDA";"LEO SAVIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"109"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"7";"Deputado Estadual";"30000622805";"50111";"JOSE BENEDITO RODRIGUES DURANS";"SIMPSON DURANS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"11"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"6";"Deputado Federal";"30000622793";"5051";"ROSANGELA LEMOS DA SILVA";"DRA. ROSANGELA LEMOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"111"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"30000622796";"50360";"ALAN FIGUEIREDO BARROS";"ALAN FIGUEREIDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"18"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"7";"Deputado Estadual";"30000622804";"50456";"SELMA AIRES DE PAULA";"SELMA PAULA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"6";"Deputado Federal";"30000622808";"5011";"ALINNE DO ROSARIO BRITO ";"ALINNE BRITO ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"5"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"7";"Deputado Estadual";"30000622807";"50123";"PAULO CESAR LEMOS DE OLIVEIRA";"PAULO LEMOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"2";"ELEITO POR QP";"N";"6"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"6";"Deputado Federal";"30000622794";"5010";"SATH FALCONY VAZ LEITE DOS SANTOS";"SATH FALCONY";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"47"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"6";"Deputado Federal";"30000622793";"5051";"ROSANGELA LEMOS DA SILVA";"DRA. ROSANGELA LEMOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"7";"Deputado Estadual";"30000622807";"50123";"PAULO CESAR LEMOS DE OLIVEIRA";"PAULO LEMOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"2";"ELEITO POR QP";"N";"72"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"7";"Deputado Estadual";"30000622800";"50789";"NADIA MARIA PAES PEREIRA";"NADIA PAES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"1"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"6";"Deputado Federal";"30000622793";"5051";"ROSANGELA LEMOS DA SILVA";"DRA. ROSANGELA LEMOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"3"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"7";"Deputado Estadual";"30000622800";"50789";"NADIA MARIA PAES PEREIRA";"NADIA PAES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"30000622808";"5011";"ALINNE DO ROSARIO BRITO ";"ALINNE BRITO ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"190"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"7";"Deputado Estadual";"30000622796";"50360";"ALAN FIGUEIREDO BARROS";"ALAN FIGUEREIDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"1"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"6";"Deputado Federal";"30000622793";"5051";"ROSANGELA LEMOS DA SILVA";"DRA. ROSANGELA LEMOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"3"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"30000622795";"5033";"ANDRÉ HENRIQUE DA SILVA";"PROF. ANDLÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"4";"NÃO ELEITO";"N";"1635"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000622798";"50500";"KLIGER FABIANO COSTA CAMPOS";"KLIGER CAMPOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"7";"Deputado Estadual";"30000622798";"50500";"KLIGER FABIANO COSTA CAMPOS";"KLIGER CAMPOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"7";"Deputado Estadual";"30000622802";"50555";"ROSSANA PATRÍCIA VIEIRA COSTA DA SILVA";"PROFESSORA ROSSANA PATRICIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"2"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"7";"Deputado Estadual";"30000622803";"50000";"LEO SAVIO FELGUEIRAS FARIA E SOUZA DE ALMEIDA";"LEO SAVIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"6"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"7";"Deputado Estadual";"30000622797";"50999";"DODSOM KENNEDY MORAES DA PAIXÃO";"BOLA DO  FALA COMUNIDADE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"12"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"30000622798";"50500";"KLIGER FABIANO COSTA CAMPOS";"KLIGER CAMPOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000623267";"55800";"ENILDO PENA DO AMARAL";"DR. ENILDO PENA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050622";"UM NOVO TEMPO";"SOLIDARIEDADE / PSD";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"7";"Deputado Estadual";"30000623267";"55800";"ENILDO PENA DO AMARAL";"DR. ENILDO PENA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050622";"UM NOVO TEMPO";"SOLIDARIEDADE / PSD";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000623268";"55555";"CLEIA MESQUITA ISABEL DA SILVEIRA";"CLEIA MESQUITA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050622";"UM NOVO TEMPO";"SOLIDARIEDADE / PSD";"5";"SUPLENTE";"N";"2"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"30000623264";"55123";"EDNA AUZIER";"EDNA AUZIER";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050622";"UM NOVO TEMPO";"SOLIDARIEDADE / PSD";"2";"ELEITO POR QP";"N";"875"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000623264";"55123";"EDNA AUZIER";"EDNA AUZIER";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050622";"UM NOVO TEMPO";"SOLIDARIEDADE / PSD";"2";"ELEITO POR QP";"N";"255"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"30000619270";"1834";"JAWARUWA WAIAPI";"JAWARUWA WAIAPI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"18";"REDE";"Rede Sustentabilidade";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"5";"SUPLENTE";"N";"139"
